id,channel,raw_text,language,label,source
uci-00738,SMS,Thanks for looking out for me. I really appreciate.,en,0,uci_sms_spam
uci-00739,SMS,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,en,1,uci_sms_spam
uci-00740,SMS,Wish i were with you now!,en,0,uci_sms_spam
uci-00741,SMS,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,en,0,uci_sms_spam
uci-00742,SMS,Yes i will be there. Glad you made it.,en,0,uci_sms_spam
uci-00743,SMS,Do well :)all will for little time. Thing of good times ahead:,en,0,uci_sms_spam
uci-00744,SMS,Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,en,0,uci_sms_spam
uci-00745,SMS,Ok. There may be a free gym about.,en,0,uci_sms_spam
uci-00746,SMS,Men like shorter ladies. Gaze up into his eyes.,en,0,uci_sms_spam
uci-00747,SMS,Dunno he jus say go lido. Same time 930.,en,0,uci_sms_spam
uci-00748,SMS,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!",en,0,uci_sms_spam
uci-00749,SMS,U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795,en,1,uci_sms_spam
uci-00750,SMS,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,en,0,uci_sms_spam
uci-00751,SMS,By monday next week. Give me the full gist,en,0,uci_sms_spam
uci-00752,SMS,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",en,1,uci_sms_spam
uci-00753,SMS,You have an important customer service announcement from PREMIER.,en,1,uci_sms_spam
uci-00754,SMS,Dont gimme that lip caveboy,en,0,uci_sms_spam
uci-00755,SMS,When did you get to the library,en,0,uci_sms_spam
uci-00756,SMS,Realy sorry-i don't recognise this number and am now confused :) who r u please?!,en,0,uci_sms_spam
uci-00757,SMS,So why didnt you holla?,en,0,uci_sms_spam
uci-00758,SMS,Cant think of anyone with * spare room off * top of my head,en,0,uci_sms_spam
uci-00759,SMS,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",en,0,uci_sms_spam
uci-00760,SMS,U should have made an appointment,en,0,uci_sms_spam
uci-00761,SMS,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts",en,0,uci_sms_spam
uci-00762,SMS,"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply.",en,1,uci_sms_spam
uci-00763,SMS,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",en,0,uci_sms_spam
uci-00764,SMS,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,en,1,uci_sms_spam
uci-00765,SMS,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,en,0,uci_sms_spam
uci-00766,SMS,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",en,0,uci_sms_spam
uci-00767,SMS,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,en,1,uci_sms_spam
uci-00768,SMS,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...",en,0,uci_sms_spam
uci-00769,SMS,"Sorry, I'll call later",en,0,uci_sms_spam
uci-00770,SMS,I cant pick the phone right now. Pls send a message,en,0,uci_sms_spam
uci-00771,SMS,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,en,0,uci_sms_spam
uci-00772,SMS,Not getting anywhere with this damn job hunting over here!,en,0,uci_sms_spam
uci-00773,SMS,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan?,en,0,uci_sms_spam
uci-00774,SMS,"idc get over here, you are not weaseling your way out of this shit twice in a row",en,0,uci_sms_spam
uci-00775,SMS,I wil be there with in  &lt;#&gt;  minutes. Got any space,en,0,uci_sms_spam
uci-00776,SMS,Just sleeping..and surfing,en,0,uci_sms_spam
uci-00777,SMS,Thanks for picking up the trash.,en,0,uci_sms_spam
uci-00778,SMS,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,en,0,uci_sms_spam
uci-00779,SMS,"""Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx""",en,0,uci_sms_spam
uci-00780,SMS,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,en,0,uci_sms_spam
uci-00781,SMS,That means get the door,en,0,uci_sms_spam
uci-00782,SMS,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,en,0,uci_sms_spam
uci-00783,SMS,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?",en,0,uci_sms_spam
uci-00784,SMS,Beerage?,en,0,uci_sms_spam
uci-00785,SMS,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,en,1,uci_sms_spam
uci-00786,SMS,Dont think so. It turns off like randomlly within 5min of opening,en,0,uci_sms_spam
uci-00787,SMS,"She was supposed to be but couldn't make it, she's still in town though",en,0,uci_sms_spam
uci-00788,SMS,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,en,0,uci_sms_spam
uci-00789,SMS,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),en,1,uci_sms_spam
uci-00790,SMS,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870.",en,1,uci_sms_spam
uci-00791,SMS,Gud mrng dear hav a nice day,en,0,uci_sms_spam
uci-00792,SMS,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,en,0,uci_sms_spam
uci-00793,SMS,All e best 4 ur driving tmr :-),en,0,uci_sms_spam
uci-00794,SMS,Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!,en,0,uci_sms_spam
uci-00795,SMS,Omg I want to scream. I weighed myself and I lost more weight! Woohoo!,en,0,uci_sms_spam
uci-00796,SMS,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,en,0,uci_sms_spam
uci-00797,SMS,it's really getting me down just hanging around.,en,0,uci_sms_spam
uci-00798,SMS,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",en,1,uci_sms_spam
uci-00799,SMS,"""Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic""",en,0,uci_sms_spam
uci-00800,SMS,Ok i msg u b4 i leave my house.,en,0,uci_sms_spam
uci-00801,SMS,"""Gimme a few"" was  &lt;#&gt;  minutes ago",en,0,uci_sms_spam
uci-00802,SMS,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",en,1,uci_sms_spam
uci-00803,SMS,Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice,en,0,uci_sms_spam
uci-00804,SMS,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,en,1,uci_sms_spam
uci-00805,SMS,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,en,1,uci_sms_spam
uci-00806,SMS,K I'll be there before 4.,en,0,uci_sms_spam
uci-00807,SMS,I dled 3d its very imp,en,0,uci_sms_spam
uci-00808,SMS,"sure, but make sure he knows we ain't smokin yet",en,0,uci_sms_spam
uci-00809,SMS,Boooo you always work. Just quit.,en,0,uci_sms_spam
uci-00810,SMS,I am taking half day leave bec i am not well,en,0,uci_sms_spam
uci-00811,SMS,Ugh I don't wanna get out of bed. It's so warm.,en,0,uci_sms_spam
uci-00812,SMS,S:)s.nervous  &lt;#&gt; :),en,0,uci_sms_spam
uci-00813,SMS,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint,en,0,uci_sms_spam
uci-00814,SMS,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,en,1,uci_sms_spam
uci-00815,SMS,I borrow ur bag ok.,en,0,uci_sms_spam
uci-00816,SMS,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",en,1,uci_sms_spam
uci-00817,SMS,Where's my boytoy? I miss you ... What happened?,en,0,uci_sms_spam
uci-00818,SMS,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up",en,0,uci_sms_spam
uci-00819,SMS,Also are you bringing galileo or dobby,en,0,uci_sms_spam
uci-00820,SMS,Then why you not responding,en,0,uci_sms_spam
uci-00821,SMS,"""BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX.""",en,0,uci_sms_spam
uci-00822,SMS,Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*,en,0,uci_sms_spam
uci-00823,SMS,On the road so cant txt,en,0,uci_sms_spam
uci-00824,SMS,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",en,1,uci_sms_spam
uci-00825,SMS,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,en,1,uci_sms_spam
uci-00826,SMS,Have a good evening! Ttyl,en,0,uci_sms_spam
uci-00827,SMS,Hmm .. Bits and pieces lol ... *sighs* ...,en,0,uci_sms_spam
uci-00828,SMS,Hahaha..use your brain dear,en,0,uci_sms_spam
uci-00829,SMS,Hey. You got any mail?,en,0,uci_sms_spam
uci-00830,SMS,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",en,0,uci_sms_spam
uci-00831,SMS,Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola,en,0,uci_sms_spam
uci-00832,SMS,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,en,1,uci_sms_spam
uci-00833,SMS,Hi mate its RV did u hav a nice hol just a message 3 say hello coz havent sent u 1 in ages started driving so stay off roads!RVx,en,0,uci_sms_spam
uci-00834,SMS,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",en,1,uci_sms_spam
uci-00835,SMS,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",en,0,uci_sms_spam
uci-00836,SMS,Surely result will offer:),en,0,uci_sms_spam
uci-00837,SMS,Good Morning my Dear........... Have a great &amp; successful day.,en,0,uci_sms_spam
uci-00838,SMS,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,en,1,uci_sms_spam
uci-00839,SMS,"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks",en,0,uci_sms_spam
uci-00840,SMS,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,en,1,uci_sms_spam
uci-00841,SMS,Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP,en,1,uci_sms_spam
uci-00842,SMS,I luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx,en,0,uci_sms_spam
uci-00843,SMS,"Pls send me a comprehensive mail about who i'm paying, when and how much.",en,0,uci_sms_spam
uci-00844,SMS,Our Prashanthettan's mother passed away last night. pray for her and family.,en,0,uci_sms_spam
uci-00845,SMS,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",en,1,uci_sms_spam
uci-00846,SMS,K.k:)when are you going?,en,0,uci_sms_spam
uci-00847,SMS,Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore,en,0,uci_sms_spam
uci-00848,SMS,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,en,0,uci_sms_spam
uci-00849,SMS,I am in office:)whats the matter..msg me now.i will call you at break:).,en,0,uci_sms_spam
uci-00850,SMS,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later",en,0,uci_sms_spam
uci-00851,SMS,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",en,1,uci_sms_spam
uci-00852,SMS,U reach orchard already? U wan 2 go buy tickets first?,en,0,uci_sms_spam
uci-00853,SMS,"I am real, baby! I want to bring out your inner tigress...",en,0,uci_sms_spam
uci-00854,SMS,No da if you run that it activate the full version da.,en,0,uci_sms_spam
uci-00855,SMS,"""AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.""",en,0,uci_sms_spam
uci-00856,SMS,Stop the story. I've told him i've returned it and he's saying i should not re order it.,en,0,uci_sms_spam
uci-00857,SMS,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,en,1,uci_sms_spam
uci-00858,SMS,Going to take your babe out ?,en,0,uci_sms_spam
uci-00859,SMS,Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,en,0,uci_sms_spam
uci-00860,SMS,Spoons it is then okay?,en,0,uci_sms_spam
uci-00861,SMS,Did he just say somebody is named tampa,en,0,uci_sms_spam
uci-00862,SMS,In work now. Going have in few min.,en,0,uci_sms_spam
uci-00863,SMS,Your brother is a genius,en,0,uci_sms_spam
uci-00864,SMS,"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you",en,0,uci_sms_spam
uci-00865,SMS,Did u find out what time the bus is at coz i need to sort some stuff out.,en,0,uci_sms_spam
uci-00866,SMS,Dude ive been seeing a lotta corvettes lately,en,0,uci_sms_spam
uci-00867,SMS,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins,en,1,uci_sms_spam
uci-00868,SMS,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter",en,0,uci_sms_spam
uci-00869,SMS,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,en,1,uci_sms_spam
uci-00870,SMS,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r,en,1,uci_sms_spam
uci-00871,SMS,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,en,1,uci_sms_spam
uci-00872,SMS,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!",en,0,uci_sms_spam
uci-00873,SMS,Its going good...no problem..but still need little experience to understand american customer voice...,en,0,uci_sms_spam
uci-00874,SMS,I'll text you when I drop x off,en,0,uci_sms_spam
uci-00875,SMS,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap,en,0,uci_sms_spam
uci-00876,SMS,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;,en,0,uci_sms_spam
uci-00877,SMS,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",en,1,uci_sms_spam
uci-00878,SMS,Are you in castor? You need to see something,en,0,uci_sms_spam
uci-00879,SMS,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone,en,1,uci_sms_spam
uci-00880,SMS,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,en,1,uci_sms_spam
uci-00881,SMS,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,en,1,uci_sms_spam
uci-00882,SMS,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,en,1,uci_sms_spam
uci-00883,SMS,"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training.",en,0,uci_sms_spam
uci-00884,SMS,I love to give massages. I use lots of baby oil... What is your fave position?,en,0,uci_sms_spam
uci-00885,SMS,Dude we should go sup again,en,0,uci_sms_spam
uci-00886,SMS,Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive,en,0,uci_sms_spam
uci-00887,SMS,Gibbs unsold.mike hussey,en,0,uci_sms_spam
uci-00888,SMS,I like to talk pa but am not able to. I dont know y.,en,0,uci_sms_spam
uci-00889,SMS,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.,en,0,uci_sms_spam
uci-00890,SMS,You unbelievable faglord,en,0,uci_sms_spam
uci-00891,SMS,Wife.how she knew the time of murder exactly,en,0,uci_sms_spam
uci-00892,SMS,Why do you ask princess?,en,0,uci_sms_spam
uci-00893,SMS,I am great princess! What are you thinking about me? :),en,0,uci_sms_spam
uci-00894,SMS,Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you,en,0,uci_sms_spam
uci-00895,SMS,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,en,0,uci_sms_spam
uci-00896,SMS,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,en,0,uci_sms_spam
uci-00897,SMS,"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)",en,0,uci_sms_spam
uci-00898,SMS,Hope you are having a good week. Just checking in,en,0,uci_sms_spam
uci-00899,SMS,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment.",en,0,uci_sms_spam
uci-00900,SMS,"Thursday night? Yeah, sure thing, we'll work it out then",en,0,uci_sms_spam
uci-00901,SMS,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",en,1,uci_sms_spam
uci-00902,SMS,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,en,0,uci_sms_spam
uci-00903,SMS,How is it possible to teach you. And where.,en,0,uci_sms_spam
uci-00904,SMS,"I wonder if your phone battery went dead ? I had to tell you, I love you babe",en,0,uci_sms_spam
uci-00905,SMS,Lovely smell on this bus and it ain't tobacco...,en,0,uci_sms_spam
uci-00906,SMS,"We're all getting worried over here, derek and taylor have already assumed the worst",en,0,uci_sms_spam
uci-00907,SMS,Hey what's up charles sorry about the late reply.,en,0,uci_sms_spam
uci-00908,SMS,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",en,1,uci_sms_spam
uci-00909,SMS,I.ll give her once i have it. Plus she said grinule greet you whenever we speak,en,0,uci_sms_spam
uci-00910,SMS,WHITE FUDGE OREOS ARE IN STORES,en,0,uci_sms_spam
uci-00911,SMS,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",en,1,uci_sms_spam
uci-00912,SMS,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you,en,0,uci_sms_spam
uci-00913,SMS,I am sorry it hurt you.,en,0,uci_sms_spam
uci-00914,SMS,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,en,0,uci_sms_spam
uci-00915,SMS,Ok lor but not too early. Me still having project meeting now.,en,0,uci_sms_spam
uci-00916,SMS,"Call me da, i am waiting for your call.",en,0,uci_sms_spam
uci-00917,SMS,I could ask carlos if we could get more if anybody else can chip in,en,0,uci_sms_spam
uci-00918,SMS,Was actually about to send you a reminder today. Have a wonderful weekend,en,0,uci_sms_spam
uci-00919,SMS,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",en,0,uci_sms_spam
uci-00920,SMS,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck?,en,0,uci_sms_spam
uci-00921,SMS,Dont talk to him ever ok its my word.,en,0,uci_sms_spam
uci-00922,SMS,When u wana see it then,en,0,uci_sms_spam
uci-00923,SMS,On ma way to school. Can you pls send me ashley's number,en,0,uci_sms_spam
uci-00924,SMS,It shall be fine. I have avalarr now. Will hollalater,en,0,uci_sms_spam
uci-00925,SMS,She went to attend another two rounds today..but still did't reach home..,en,0,uci_sms_spam
uci-00926,SMS,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,en,0,uci_sms_spam
uci-00927,SMS,"K, wait chikku..il send aftr  &lt;#&gt; mins",en,0,uci_sms_spam
uci-00928,SMS,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,en,0,uci_sms_spam
uci-00929,SMS,K:)i will give my kvb acc details:),en,0,uci_sms_spam
uci-00930,SMS,Oh all have to come ah?,en,0,uci_sms_spam
uci-00931,SMS,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy,en,1,uci_sms_spam
uci-00932,SMS,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),en,0,uci_sms_spam
uci-00933,SMS,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,en,0,uci_sms_spam
uci-00934,SMS,So do you have samus shoulders yet,en,0,uci_sms_spam
uci-00935,SMS,What time you think you'll have it? Need to know when I should be near campus,en,0,uci_sms_spam
uci-00936,SMS,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",en,1,uci_sms_spam
uci-00937,SMS,Then dun wear jeans lor...,en,0,uci_sms_spam
uci-00938,SMS,"Since when, which side, any fever, any vomitin.",en,0,uci_sms_spam
uci-00939,SMS,K:)k.are you in college?,en,0,uci_sms_spam
uci-00940,SMS,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",en,1,uci_sms_spam
uci-00941,SMS,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,en,0,uci_sms_spam
uci-00942,SMS,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),en,0,uci_sms_spam
uci-00943,SMS,Theyre doing it to lots of places. Only hospitals and medical places are safe.,en,0,uci_sms_spam
uci-00944,SMS,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),en,1,uci_sms_spam
uci-00945,SMS,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,en,0,uci_sms_spam
uci-00946,SMS,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",en,0,uci_sms_spam
uci-00947,SMS,I cant wait to see you! How were the photos were useful? :),en,0,uci_sms_spam
uci-00948,SMS,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,en,1,uci_sms_spam
uci-00949,SMS,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging,en,0,uci_sms_spam
uci-00950,SMS,Chk in ur belovd ms dict,en,0,uci_sms_spam
uci-00951,SMS,Is that what time you want me to come?,en,0,uci_sms_spam
uci-00952,SMS,"Awesome, lemme know whenever you're around",en,0,uci_sms_spam
uci-00953,SMS,Shb b ok lor... Thanx...,en,0,uci_sms_spam
uci-00954,SMS,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",en,0,uci_sms_spam
uci-00955,SMS,Also remember to get dobby's bowl from your car,en,0,uci_sms_spam
uci-00956,SMS,Filthy stories and GIRLS waiting for your,en,1,uci_sms_spam
uci-00957,SMS,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,en,0,uci_sms_spam
uci-00958,SMS,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",en,0,uci_sms_spam
uci-00959,SMS,Welp apparently he retired,en,0,uci_sms_spam
uci-00960,SMS,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,en,0,uci_sms_spam
uci-00961,SMS,Where @,en,0,uci_sms_spam
uci-00962,SMS,U sure u can't take any sick time?,en,0,uci_sms_spam
uci-00963,SMS,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,en,1,uci_sms_spam
uci-00964,SMS,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",en,0,uci_sms_spam
uci-00965,SMS,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,en,0,uci_sms_spam
uci-00966,SMS,Are you this much buzy,en,0,uci_sms_spam
uci-00967,SMS,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,en,0,uci_sms_spam
uci-00968,SMS,I am not sure about night menu. . . I know only about noon menu,en,0,uci_sms_spam
uci-00969,SMS,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,en,0,uci_sms_spam
uci-00970,SMS,Are you willing to go for aptitude class.,en,0,uci_sms_spam
uci-00971,SMS,"It wont b until 2.15 as trying 2 sort house out, is that ok?",en,0,uci_sms_spam
